distance_from_center,frame_0_right,frame_0_left,frame_1_right,frame_1_left,frame_2_right,frame_2_left,frame_3_right,frame_3_left,frame_4_right,frame_4_left,frame_5_right,frame_5_left,frame_6_right,frame_6_left,frame_7_right,frame_7_left,frame_8_right,frame_8_left,frame_9_right,frame_9_left,frame_10_right,frame_10_left,frame_11_right,frame_11_left,frame_12_right,frame_12_left,frame_13_right,frame_13_left,frame_14_right,frame_14_left,frame_15_right,frame_15_left,frame_16_right,frame_16_left,overall_mean
0.525,0.17156862745098037,0.7943213296398892,0.2280630812778002,1.0,0.013303769401330379,0.16855710894223158,0.04449152542372882,0.019200000000000002,0.15503875968992248,0.06939409632314862,0.01251564455569462,0.07017543859649122,0.05826845954234489,0.09854563691073219,0.10782997762863535,0.0724168383868119,0.022001047668936617,0.018656716417910446,0.029457364341085274,0.03765833618623759,0.15095846645367414,0.013083048919226393,0.03252647503782148,0.20155038759689925,0.2506738544474394,0.11007827788649706,0.06513693560325684,0.8482428115015972,0.02610759493670886,0.07426597582037998,0.020314547837483623,0.25678391959798996,0.7924281984334205,0.01655172413793103,0.17794605813512457
0.5750000000000001,0.08725490196078432,0.513157894736842,0.4294379296401133,0.8794035011886752,0.0060975609756097554,0.10577683988393563,0.23516949152542374,0.03573333333333334,0.02635658914728682,0.03210771620921802,0.024718397997496873,0.0456140350877193,0.04411417787213966,0.0734704112337011,0.11275167785234899,0.10420959670297324,0.03614457831325302,0.013326226012793176,0.051937984496124016,0.14173228346456693,0.09824281150159744,0.017064846416382253,0.0397125567322239,0.29457364341085274,0.19407008086253372,0.046966731898238745,0.024426350851221315,0.6445686900958465,0.0490506329113924,0.13557858376511228,0.025557011795543906,0.3517587939698492,0.6370757180156659,0.010344827586206896,0.1637501884543237
0.625,0.14313725490196078,0.2583102493074792,0.38253133845531745,0.42187162308191056,0.08093126385809313,0.04932735426008968,0.11652542372881358,0.04,0.08217054263565893,0.028482651475919215,0.04192740926157698,0.0824561403508772,0.09577730596838877,0.03635907723169509,0.1269202087994034,0.05622608183691493,0.026191723415400738,0.009594882729211086,0.03875968992248061,0.1893187264635399,0.04952076677316294,0.02502844141069397,0.010590015128593042,0.06744186046511629,0.1886792452830189,0.052348336594911934,0.017764618800888227,0.5794728434504792,0.011339662447257383,0.10276338514680486,0.007208387942332898,0.30804020100502516,0.3159268929503917,0.0027586206896551726,0.11899124193450188
0.675,0.1176470588235294,0.07271468144044321,0.2951880307319045,0.22066133563864274,0.17876940133037694,0.024004220522289628,0.08898305084745764,0.029866666666666666,0.03565891472868216,0.03262558259968928,0.05600750938673342,0.10526315789473686,0.11299834866713848,0.05591775325977934,0.1412378821774795,0.026788342655284077,0.02514405447878471,0.011727078891257995,0.08604651162790697,0.07223553577541937,0.036741214057507986,0.03981797497155859,0.02496217851739788,0.048062015503875975,0.19676549865229112,0.0474559686888454,0.012583271650629162,0.4361022364217252,0.03955696202531646,0.10017271157167533,0.026867627785058974,0.2864321608040201,0.44516971279373374,0.0,0.10382866622317176
0.7250000000000001,0.07941176470588236,0.06786703601108034,0.40800646987464617,0.07434622865787768,0.21202882483370286,0.04194144025323133,0.22669491525423727,0.0368,0.040310077519379844,0.08182288969445883,0.09073842302878599,0.0824561403508772,0.36400094361877794,0.13691073219658978,0.21655480984340042,0.05269355313511923,0.0319539025667889,0.009594882729211086,0.042635658914728675,0.018486819582334817,0.06869009584664537,0.03583617747440273,0.01399394856278366,0.049612403100775186,0.15363881401617255,0.05821917808219177,0.011843079200592153,0.3450479233226837,0.13264767932489452,0.24870466321243526,0.009829619921363043,0.09748743718592966,0.30287206266318545,0.0027586206896551726,0.11313050633455357
0.775,0.07549019607843137,0.05747922437673131,1.0,0.07521071968878323,0.36474501108647456,0.04009496175151674,0.2669491525423729,0.026133333333333335,0.014728682170542635,0.014500258933195235,0.034418022528160196,0.017543859649122806,0.6499174333569238,0.2224172517552658,0.3712155108128262,0.041212834854283203,0.07752750130958617,0.011194029850746268,0.11937984496124031,0.04347826086956521,0.1876996805111821,0.0335608646188851,0.018910741301059002,0.011627906976744186,0.19407008086253372,0.06506849315068494,0.010362694300518132,0.22763578274760382,0.5076476793248945,0.2797927461139897,0.02490170380078637,0.05025125628140704,0.17754569190600525,0.0027586206896551726,0.15633735389691328
0.8250000000000001,0.13431372549019607,0.05124653739612189,0.9239789729073998,0.0719688783228874,0.3835920177383592,0.06990240042205223,0.2902542372881356,0.062400000000000004,0.02635658914728683,0.07871569135163128,0.02284105131414268,0.0649122807017544,0.4621372965322009,0.37161484453360083,0.28635346756152125,0.011333529584927877,0.13305395495023573,0.009594882729211086,0.27054263565891473,0.02362204724409449,0.2531948881789138,0.04436860068259386,0.01626323751891074,0.024806201550387597,0.3153638814016173,0.03864970645792564,0.008142116950407105,0.20766773162939298,0.5445675105485233,0.1735751295336788,0.014416775884665795,0.032663316582914576,0.09399477806788514,0.0013793103448275863,0.16228788900609759
0.875,0.12352941176470589,0.09141274238227146,0.3995147594015367,0.06310784525610547,0.3608647450110865,0.09970983909258771,0.326271186440678,0.056533333333333324,0.009302325581395349,0.021232522009321592,0.007509386733416772,0.06842105263157895,0.2517103090351498,0.44558676028084254,0.15809097688292317,0.03135119222843686,0.10581456259821898,0.0197228144989339,0.2271317829457364,0.018829168093118794,0.08226837060702877,0.08532423208191126,0.020045385779122543,0.05581395348837209,0.2722371967654987,0.04207436399217221,0.005921539600296077,0.14456869009584666,0.1719409282700422,0.20466321243523317,0.001965923984272608,0.06984924623115579,0.04960835509138382,0.03310344827586206,0.12132445773234049
0.925,0.08627450980392158,0.055401662049861494,0.4678528103517995,0.04257618327209855,0.23198447893569846,0.07781587971511474,0.3241525423728814,0.03413333333333334,0.013953488372093023,0.02589331952356292,0.0015644555694618273,0.0543859649122807,0.0938900684123614,0.6607321965897693,0.03325876211782251,0.1117162201942891,0.04609743321110529,0.010127931769722813,0.030232558139534876,0.013009243409791168,0.05990415335463259,0.1268486916951081,0.009833585476550681,0.08449612403100776,0.37466307277628036,0.06164383561643837,0.004441154700222057,0.07987220447284345,0.04193037974683544,0.19343696027633853,0.00327653997378768,0.1819095477386935,0.0052219321148825075,0.034482758620689655,0.10814747007796513
0.9750000000000001,0.04215686274509805,0.08725761772853186,0.267691063485645,0.061162740436567976,0.06180709534368071,0.13532049591136905,0.29661016949152547,0.008533333333333334,0.023255813953488372,0.02019678922837908,0.008448060075093869,0.04912280701754386,0.06039160179287568,0.3457873620862588,0.009097688292319167,0.06255519576096558,0.00890518596123625,0.0197228144989339,0.022480620155038756,0.03457719958918178,0.030351437699680517,0.17292377701934014,0.0018910741301059002,0.075968992248062,0.7196765498652292,0.04843444227005871,0.0,0.05830670926517572,0.013713080168776372,0.10535405872193436,0.003931847968545216,0.16331658291457288,0.01697127937336815,0.02413793103448276,0.09000171410489409
